id,locality_name,Postal_code,Price,Type_of_property,Number_of_rooms,Living_area,Type_of_sale,Equipped_kitchen,Furnished,Open_fire,Terrace,Garden,Number_of_facades,Swimming_Pool,State_of_building
20211120,Veurne,8630,350000.0,HOUSE,14.0,,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20210244,Tremelo,3120,440000.0,HOUSE,,168.0,FOR_SALE,False,False,False,,1564.0,4.0,True,
20211996,AMAY,4540,595000.0,VILLA,6.0,296.0,FOR_SALE,False,False,False,60.0,3000.0,4.0,True,AS_NEW
20206278,VILVOORDE,1800,875000.0,VILLA,,280.0,FOR_SALE,True,False,False,46.0,60.0,4.0,True,GOOD
20212062,Ixelles,1050,4500000.0,HOUSE,20.0,1100.0,FOR_SALE,False,False,False,,,,False,GOOD
20225078,Westende,8434,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20223521,Westende,8434,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
11400921,Bouillon,6830,799000.0,COUNTRY_COTTAGE,13.0,400.0,FOR_SALE,False,False,True,45.0,3900.0,4.0,True,AS_NEW
20161273,Paliseul,6850,229000.0,APARTMENT_BLOCK,,180.0,FOR_SALE,True,False,False,,,3.0,False,GOOD
20135613,Heule,8501,259000.0,HOUSE,1.0,272.0,FOR_SALE,False,False,False,,,2.0,True,AS_NEW
20122589,Grâce-Hollogne,4460,275000.0,TOWN_HOUSE,,110.0,FOR_SALE,True,False,False,40.0,230.0,2.0,False,AS_NEW
20187427,BERLARE,9290,529000.0,HOUSE,,225.0,FOR_SALE,True,False,False,60.0,450.0,,True,GOOD
20187049,Brugge,8000,1095000.0,MANSION,15.0,375.0,FOR_SALE,True,False,False,,,,True,GOOD
20142783,Lebbeke,9280,275000.0,HOUSE,1.0,157.0,FOR_SALE,False,False,False,,312.0,3.0,True,TO_BE_DONE_UP
20142684,Woluwe-Saint-Pierre,1150,1315000.0,HOUSE,,315.0,FOR_SALE,False,False,True,,1600.0,3.0,True,AS_NEW
20226616,Hulshout (Westmeerbeek),2235,250000.0,HOUSE,,138.0,FOR_SALE,False,False,False,,,3.0,False,
20226411,Eke,9810,350000.0,HOUSE,16.0,300.0,FOR_SALE,False,False,False,,,,True,
20159682,Ninove,9400,99000.0,HOUSE,,117.0,FOR_SALE,False,False,False,,,2.0,False,GOOD
20236563,Tongeren,3700,150000.0,HOUSE,,162.0,FOR_SALE,True,False,False,41.0,81.0,4.0,True,
20189060,Hamme,9220,175000.0,HOUSE,,105.0,FOR_SALE,False,False,False,,,2.0,False,TO_RENOVATE
20168774,Geraardsbergen,9500,199000.0,HOUSE,,100.0,FOR_SALE,True,False,False,,,3.0,True,TO_RENOVATE
20182998,Geraardsbergen,9500,215000.0,HOUSE,,183.0,FOR_SALE,True,False,False,,,2.0,False,TO_BE_DONE_UP
20147372,Berchem-Sainte-Agathe,1082,230000.0,HOUSE,,106.0,FOR_SALE,False,False,False,10.0,112.0,2.0,False,TO_RENOVATE
20193580,Aywaille,4920,230000.0,HOUSE,,281.0,FOR_SALE,True,False,False,,,3.0,False,TO_RENOVATE
20202537,Borgerhout,2140,249000.0,HOUSE,,154.0,FOR_SALE,True,False,False,,8.0,2.0,False,TO_BE_DONE_UP
20203065,Zottegem,9620,249900.0,HOUSE,,219.0,FOR_SALE,True,False,False,,,4.0,False,TO_RENOVATE
20147096,Flémalle,4400,255000.0,HOUSE,,70.0,FOR_SALE,True,False,False,12.0,660.0,4.0,False,GOOD
20197919,Dendermonde,9200,260000.0,HOUSE,,161.0,FOR_SALE,True,False,False,,182.0,2.0,False,TO_BE_DONE_UP
20205129,Kieldrecht,9130,275000.0,HOUSE,12.0,175.0,FOR_SALE,False,False,False,,,,True,GOOD
20198513,Dendermonde,9200,285000.0,HOUSE,,205.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20187619,Sint-Pieters-Leeuw,1600,289000.0,HOUSE,,148.0,FOR_SALE,False,False,False,,,2.0,False,TO_BE_DONE_UP
20207041,Lissewege,8380,299000.0,HOUSE,7.0,75.0,FOR_SALE,True,False,False,,,,True,AS_NEW
20136601,Lochristi,9080,299000.0,HOUSE,,125.0,FOR_SALE,True,False,False,,160.0,3.0,False,AS_NEW
20162551,Ferrières,4190,299500.0,HOUSE,,111.0,FOR_SALE,True,False,False,,532.0,4.0,False,AS_NEW
20203943,Affligem,1790,339000.0,HOUSE,,156.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
20143450,Rekkem,8930,349000.0,HOUSE,3.0,133.0,FOR_SALE,False,False,False,,,,True,JUST_RENOVATED
20167600,De Haan,8420,350000.0,HOUSE,,214.0,FOR_SALE,False,False,False,,,4.0,False,TO_RENOVATE
20133917,Roeselare,8800,360000.0,HOUSE,1.0,399.0,FOR_SALE,False,False,False,,,3.0,True,AS_NEW
20161704,Begijnendijk Betekom,3130,408000.0,MIXED_USE_BUILDING,,150.0,FOR_SALE,False,False,False,,,2.0,True,TO_BE_DONE_UP
20197707,Hamme,9220,439000.0,HOUSE,,190.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20168873,Anderlecht,1070,449000.0,HOUSE,25.0,210.0,FOR_SALE,False,False,False,17.0,,2.0,False,
20157754,Antwerpen,2018,449000.0,HOUSE,,258.0,FOR_SALE,True,False,False,12.0,,3.0,True,GOOD
20180308,Sint-Amandsberg,9040,449000.0,HOUSE,,190.0,FOR_SALE,True,False,False,,20.0,3.0,False,TO_BE_DONE_UP
20164531,Buggenhout,9255,449000.0,HOUSE,,169.0,FOR_SALE,True,False,False,,,2.0,False,AS_NEW
20149758,Buggenhout,9255,449000.0,HOUSE,,194.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
20168761,Ternat,1740,475000.0,COUNTRY_COTTAGE,,287.0,FOR_SALE,True,False,False,,,4.0,True,TO_BE_DONE_UP
20148218,Hastiere-par-Delà,5541,475000.0,EXCEPTIONAL_PROPERTY,,385.0,FOR_SALE,False,False,False,,,4.0,False,AS_NEW
20172687,Kortemark,8610,480000.0,HOUSE,4.0,305.0,FOR_SALE,False,False,False,,,2.0,True,AS_NEW
20200486,Awans Othée,4340,529000.0,HOUSE,,203.0,FOR_SALE,False,False,False,23.0,1300.0,4.0,False,GOOD
20188473,Rekkem,8930,539000.0,HOUSE,4.0,175.0,FOR_SALE,False,False,False,,,,True,GOOD
20192400,Kraainem,1950,545000.0,HOUSE,,140.0,FOR_SALE,False,False,False,10.0,50.0,2.0,False,GOOD
20150265,Antwerpen Merksem,2170,550000.0,MIXED_USE_BUILDING,,324.0,FOR_SALE,True,False,False,,,3.0,False,JUST_RENOVATED
20134302,Saint-Georges-sur-Meuse,4470,550000.0,HOUSE,,,FOR_SALE,False,False,False,53.0,650.0,4.0,True,AS_NEW
20174885,Sint-Michiels,8200,649000.0,HOUSE,,137.0,FOR_SALE,True,False,False,,268.0,4.0,False,AS_NEW
20182993,Holsbeek,3220,650000.0,HOUSE,,262.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20159168,Leuven Heverlee,3001,690000.0,MIXED_USE_BUILDING,,417.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20159162,Leuven Heverlee,3001,690000.0,APARTMENT_BLOCK,,417.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20187415,Kapellen,2950,735000.0,VILLA,,302.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20188420,Antwerpen,2018,795000.0,MANSION,,325.0,FOR_SALE,False,False,False,35.0,25.0,2.0,True,TO_BE_DONE_UP
20184265,Damme,8340,819000.0,HOUSE,,206.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20207296,Wetteren,9230,920000.0,VILLA,,322.0,FOR_SALE,True,False,False,,,4.0,True,AS_NEW
20144964,Woluwe-Saint-Lambert,1200,1485000.0,MANSION,,532.0,FOR_SALE,False,False,False,,80.0,2.0,False,GOOD
20206959,Knokke-Heist,8300,1575000.0,HOUSE,16.0,316.0,FOR_SALE,False,False,False,,,,True,JUST_RENOVATED
20202158,Knokke-Heist,8300,1995000.0,HOUSE,,211.0,FOR_SALE,True,False,False,,,3.0,True,GOOD
20204808,Knokke-Heist,8300,5795000.0,HOUSE,,289.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20203542,Knokke-Heist,8300,5795000.0,VILLA,1.0,289.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20194981,Sint-Amandsberg,9040,489000.0,HOUSE,12.0,150.0,FOR_SALE,True,False,False,12.0,162.0,,True,AS_NEW
20180762,Neufchâteau,6840,314900.0,HOUSE,,133.0,FOR_SALE,False,False,False,9.0,761.0,3.0,False,GOOD
20194716,ARLON,6700,385000.0,HOUSE,,174.0,FOR_SALE,False,False,False,20.0,250.0,3.0,True,JUST_RENOVATED
20167050,Lede,9340,420000.0,HOUSE,,363.0,FOR_SALE,True,False,False,,,4.0,False,GOOD
20193683,Herent,3020,545000.0,HOUSE,1.0,188.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20147138,Sint-Pieters-Leeuw,1600,595000.0,HOUSE,1.0,192.0,FOR_SALE,False,False,False,28.0,,3.0,False,AS_NEW
20186119,Vosselaar,2350,1095000.0,VILLA,4.0,428.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20235987,Heist-op-den-Berg,2220,476924.0,HOUSE,13.0,230.0,FOR_SALE,True,False,False,,,,True,
20237745,Roosdaal,1760,522977.0,HOUSE,,164.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20235996,Bierbeek,3360,526035.0,HOUSE,14.0,215.0,FOR_SALE,True,False,False,,,,True,
20236000,Bierbeek,3360,556386.0,HOUSE,13.0,224.0,FOR_SALE,True,False,False,,,,True,
20236011,Bierbeek,3360,558910.0,HOUSE,13.0,224.0,FOR_SALE,True,False,False,,,,True,
20215049,MAARKEDAL,9680,410000.0,HOUSE,,180.0,FOR_SALE,False,False,False,,96.0,2.0,True,AS_NEW
20215047,MAARKEDAL,9680,425000.0,HOUSE,,180.0,FOR_SALE,False,False,False,,96.0,2.0,True,AS_NEW
20214445,Klerken,8650,597500.0,HOUSE,12.0,201.0,FOR_SALE,True,False,False,,,,True,GOOD
20241318,LIÈGE,4000,335000.0,MIXED_USE_BUILDING,,394.0,FOR_SALE,False,False,False,,,2.0,True,
20241446,Sint-Kruis,8310,455500.0,HOUSE,,,FOR_SALE,False,False,False,,,,False,AS_NEW
20241452,Brugge,8000,475000.0,HOUSE,,,FOR_SALE,False,False,False,,,,False,AS_NEW
20243137,Knokke-Heist,8300,1195000.0,HOUSE,1.0,170.0,FOR_SALE,False,False,False,,,4.0,True,
20218624,Barbencon,6500,100000.0,COUNTRY_COTTAGE,,238.0,FOR_SALE,False,False,False,,,3.0,True,TO_RENOVATE
20092538,Heule,8501,245000.0,HOUSE,13.0,157.0,FOR_SALE,True,False,False,,,,True,GOOD
20179539,Brakel,9660,250000.0,HOUSE,10.0,187.0,FOR_SALE,True,False,False,,,,True,TO_RENOVATE
20180036,Sint-Pieters-Leeuw,1600,330000.0,HOUSE,13.0,170.0,FOR_SALE,False,False,False,,45.0,,True,TO_RENOVATE
20219579,Leuven,3018,349000.0,HOUSE,4.0,160.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20183766,SINT-LIEVENS-HOUTEM,9520,399000.0,HOUSE,,198.0,FOR_SALE,True,False,False,,,4.0,True,GOOD
10747901,Soumagne,4630,469000.0,VILLA,17.0,147.0,FOR_SALE,True,False,False,50.0,1850.0,4.0,False,GOOD
20180129,Sint-Eloois-Winkel,8880,479000.0,HOUSE,17.0,290.0,FOR_SALE,True,False,False,,,,True,GOOD
20218406,HULSTE,8531,595000.0,COUNTRY_COTTAGE,,1250.0,FOR_SALE,False,False,False,,,4.0,True,TO_RENOVATE
20218729,Wavre,1300,695000.0,HOUSE,,325.0,FOR_SALE,True,False,False,,,4.0,True,TO_BE_DONE_UP
20174241,Merelbeke,9820,1087000.0,HOUSE,1.0,390.0,FOR_SALE,False,False,False,,,4.0,False,AS_NEW
20168211,Brasschaat,2930,1185000.0,VILLA,,332.0,FOR_SALE,False,False,True,44.0,,2.0,False,GOOD
20219643,Villers-la-Ville,1495,1199000.0,VILLA,,270.0,FOR_SALE,False,False,False,,5100.0,4.0,True,AS_NEW
20168757,Brasschaat,2930,1395000.0,HOUSE,,342.0,FOR_SALE,False,False,True,,,4.0,True,GOOD
20030248,WASMES,7340,85000.0,HOUSE,,136.0,FOR_SALE,False,False,False,,91.0,2.0,True,TO_RENOVATE
11172219,Koekelare,8680,122000.0,HOUSE,1.0,106.0,FOR_SALE,False,False,False,,20.0,3.0,True,GOOD
20109843,Ronse,9600,145000.0,HOUSE,,241.0,FOR_SALE,True,False,False,,75.0,3.0,False,TO_RENOVATE
20103115,Koekelare,8680,149000.0,HOUSE,1.0,95.0,FOR_SALE,False,False,False,,315.0,2.0,True,TO_RENOVATE
20071765,Paliseul,6850,149900.0,MIXED_USE_BUILDING,,200.0,FOR_SALE,False,False,False,,,2.0,False,TO_RENOVATE
20100480,WANZE,4520,159000.0,HOUSE,,112.0,FOR_SALE,False,False,False,,248.0,2.0,True,TO_RENOVATE
20006021,Tintigny,6730,160000.0,HOUSE,,120.0,FOR_SALE,False,False,False,25.0,400.0,4.0,False,TO_RENOVATE
20069684,VIVEGNIS,4683,174000.0,HOUSE,,87.0,FOR_SALE,False,False,False,,,2.0,False,TO_BE_DONE_UP
11447579,LINKEBEEK,1630,175000.0,HOUSE,,71.0,FOR_SALE,False,False,True,40.0,,4.0,True,TO_RESTORE
20139272,Roeselare,8800,175000.0,HOUSE,16.0,149.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
11368358,Oudenaarde,9700,178000.0,HOUSE,14.0,117.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
11317146,Nassogne,6951,179000.0,HOUSE,,158.0,FOR_SALE,True,False,False,,471.0,3.0,False,GOOD
11126228,Herstal,4040,180000.0,HOUSE,23.0,304.0,FOR_SALE,False,False,False,,59.0,2.0,False,TO_BE_DONE_UP
20012425,Affligem,1790,189000.0,HOUSE,,119.0,FOR_SALE,False,False,False,,220.0,3.0,False,TO_RENOVATE
11374399,Jupille-sur-meuse,4020,189000.0,HOUSE,13.0,121.0,FOR_SALE,True,False,False,,114.0,3.0,False,GOOD
10921609,RONSE,9600,189000.0,HOUSE,,240.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20148821,Chaudfontaine,4051,195000.0,HOUSE,,134.0,FOR_SALE,True,False,False,15.0,55.0,2.0,False,JUST_RENOVATED
20063928,Bornem,2880,199000.0,HOUSE,1.0,183.0,FOR_SALE,False,False,False,,15.0,3.0,True,TO_BE_DONE_UP
20155048,Vlierzele,9520,199000.0,HOUSE,,160.0,FOR_SALE,False,False,False,,170.0,2.0,False,TO_BE_DONE_UP
20030936,Zelzate,9060,200000.0,TOWN_HOUSE,,103.0,FOR_SALE,False,False,False,,1.0,3.0,False,TO_RENOVATE
20150886,Wavre,1300,220000.0,HOUSE,,150.0,FOR_SALE,False,False,False,,,2.0,True,TO_RENOVATE
10934602,Pepinster,4860,220000.0,HOUSE,10.0,105.0,FOR_SALE,False,False,False,9.0,251.0,4.0,False,GOOD
11457263,Liège,4000,229000.0,HOUSE,19.0,180.0,FOR_SALE,False,False,False,,748.0,3.0,False,TO_BE_DONE_UP
11441909,SERAING,4100,229000.0,HOUSE,,105.0,FOR_SALE,True,False,False,27.0,205.0,2.0,True,GOOD
20091180,BORGERHOUT,2140,229900.0,HOUSE,,110.0,FOR_SALE,False,False,False,7.0,,2.0,True,GOOD
20114554,Harelbeke,8530,230000.0,HOUSE,,167.0,FOR_SALE,True,False,False,,450.0,3.0,True,GOOD
11349868,LIÈGE,4031,233000.0,MIXED_USE_BUILDING,,397.0,FOR_SALE,False,False,False,20.0,49.0,2.0,True,TO_RENOVATE
11305128,WETTEREN,9230,235000.0,HOUSE,,112.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
20145303,Seraing,4100,239000.0,HOUSE,10.0,116.0,FOR_SALE,True,False,False,,120.0,2.0,False,GOOD
20117556,Willerzie,5575,239000.0,EXCEPTIONAL_PROPERTY,,250.0,FOR_SALE,False,False,False,18.0,320.0,4.0,True,
11364144,Haversin,5590,239000.0,HOUSE,,214.0,FOR_SALE,True,False,False,,618.0,3.0,False,GOOD
11366692,Ronse,9600,239000.0,HOUSE,,150.0,FOR_SALE,True,False,False,45.0,,3.0,False,AS_NEW
20140276,Sint-Gillis-Waas,9170,240000.0,HOUSE,1.0,142.0,FOR_SALE,False,False,False,,,3.0,True,TO_RENOVATE
20070264,Gistel,8470,245000.0,HOUSE,1.0,176.0,FOR_SALE,False,False,False,,28.0,3.0,True,TO_RENOVATE
11466128,Middelkerke,8434,249000.0,HOUSE,1.0,164.0,FOR_SALE,False,False,False,,115.0,3.0,True,TO_RENOVATE
20021850,Avelgem,8580,249000.0,HOUSE,17.0,200.0,FOR_SALE,False,False,False,,2686.0,,True,TO_RENOVATE
11491481,Aalst,9300,249000.0,HOUSE,,190.0,FOR_SALE,True,False,False,10.0,90.0,2.0,True,TO_RENOVATE
11427871,Zottegem,9620,249000.0,HOUSE,14.0,147.0,FOR_SALE,False,False,False,18.0,327.0,,True,GOOD
11335987,ARENDONK,2370,250000.0,HOUSE,,244.0,FOR_SALE,True,False,False,,231.0,2.0,True,AS_NEW
20147741,Oosterzele,9860,259000.0,HOUSE,11.0,119.0,FOR_SALE,False,False,False,30.0,412.0,,True,TO_BE_DONE_UP
20074137,HUY,4500,265000.0,HOUSE,,273.0,FOR_SALE,True,False,False,50.0,160.0,3.0,True,GOOD
20141494,OUDENAARDE,9700,265000.0,HOUSE,,162.0,FOR_SALE,False,False,False,,,3.0,True,TO_RENOVATE
11353970,HABAY-LA-NEUVE,6720,269000.0,HOUSE,,185.0,FOR_SALE,True,False,False,25.0,85.0,2.0,True,GOOD
11428297,Wandre,4020,279000.0,HOUSE,18.0,168.0,FOR_SALE,True,False,False,34.0,217.0,2.0,False,GOOD
20003173,FLÉMALLE-HAUTE,4400,279000.0,HOUSE,,130.0,FOR_SALE,True,False,False,40.0,440.0,3.0,True,JUST_RENOVATED
11021404,Incourt,1315,290000.0,HOUSE,20.0,269.0,FOR_SALE,True,False,False,190.0,344.0,2.0,False,TO_RENOVATE
20044037,Oudenaarde,9700,295000.0,HOUSE,19.0,231.0,FOR_SALE,False,False,False,,,,True,GOOD
20048350,Seraing,4101,299000.0,HOUSE,,140.0,FOR_SALE,True,False,False,50.0,20.0,3.0,False,AS_NEW
11482620,BOTHEY,5032,299000.0,HOUSE,,158.0,FOR_SALE,False,False,False,25.0,130.0,3.0,True,AS_NEW
20098865,Wortegem-Petegem,9790,299000.0,HOUSE,14.0,165.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20035930,WAREGEM,8790,309000.0,HOUSE,,414.0,FOR_SALE,True,False,False,,,2.0,True,TO_BE_DONE_UP
20113376,Brakel,9660,312000.0,HOUSE,1.0,153.0,FOR_SALE,True,False,False,,250.0,3.0,False,GOOD
11423684,Wavre,1300,315000.0,HOUSE,12.0,120.0,FOR_SALE,False,False,False,30.0,553.0,4.0,True,TO_RENOVATE
20101431,Grivegnée,4030,315000.0,HOUSE,18.0,169.0,FOR_SALE,True,False,False,11.0,142.0,2.0,False,GOOD
11325934,GENT,9040,315000.0,HOUSE,,144.0,FOR_SALE,False,False,False,18.0,,2.0,True,TO_RENOVATE
11478062,Avelgem,8580,319000.0,HOUSE,14.0,209.0,FOR_SALE,True,False,False,,1201.0,,True,TO_BE_DONE_UP
11427281,DESTELBERGEN,9070,320000.0,HOUSE,,146.0,FOR_SALE,False,False,False,,,2.0,True,TO_RENOVATE
11378701,Dendermonde Baasrode,9200,320000.0,HOUSE,,130.0,FOR_SALE,True,False,False,25.0,,2.0,False,JUST_RENOVATED
11016108,Blégny,4670,325000.0,HOUSE,,185.0,FOR_SALE,True,False,False,16.0,490.0,4.0,False,GOOD
11352792,Haut-Fays,6929,329000.0,HOUSE,,127.0,FOR_SALE,False,False,True,15.0,2000.0,4.0,True,
20142579,Ruiselede,8755,329000.0,COUNTRY_COTTAGE,,188.0,FOR_SALE,False,False,False,32.0,750.0,4.0,True,TO_BE_DONE_UP
11463218,Wemmel,1780,335000.0,HOUSE,,110.0,FOR_SALE,False,False,False,15.0,20.0,2.0,True,GOOD
20155854,OUD-HEVERLEE,3050,335000.0,HOUSE,,125.0,FOR_SALE,True,False,False,,97.0,3.0,True,GOOD
11455289,OPONT,6852,335000.0,HOUSE,,387.0,FOR_SALE,True,False,True,,,4.0,True,AS_NEW
20120512,Hamme,9220,335000.0,HOUSE,1.0,228.0,FOR_SALE,False,False,False,,120.0,4.0,True,GOOD
20014805,WANZE,4520,339000.0,HOUSE,,198.0,FOR_SALE,True,False,False,90.0,155.0,4.0,True,GOOD
11147340,WILLEBROEK,2830,345000.0,MIXED_USE_BUILDING,,176.0,FOR_SALE,True,False,False,,,2.0,True,GOOD
20003175,HORION-HOZÉMONT,4460,349000.0,HOUSE,,240.0,FOR_SALE,False,False,False,,1184.0,4.0,True,TO_BE_DONE_UP
20156845,ZOTTEGEM,9620,349000.0,HOUSE,,234.0,FOR_SALE,True,False,True,,,4.0,True,GOOD
20104174,Ledeberg,9050,350000.0,HOUSE,10.0,200.0,FOR_SALE,False,False,False,,25.0,2.0,True,TO_RENOVATE
20089065,Londerzeel,1840,359000.0,HOUSE,1.0,140.0,FOR_SALE,False,False,False,,,3.0,True,AS_NEW
11283609,Lanaye,4600,360000.0,HOUSE,16.0,300.0,FOR_SALE,True,False,False,59.0,1112.0,3.0,False,GOOD
11379673,WETTEREN,9230,365000.0,HOUSE,,283.0,FOR_SALE,False,False,False,,,2.0,True,TO_RENOVATE
11385427,Erpe-Mere,9420,369000.0,VILLA,5.0,214.0,FOR_SALE,False,False,True,24.0,600.0,4.0,True,GOOD
11444718,Blégny,4671,369500.0,HOUSE,,124.0,FOR_SALE,True,False,False,90.0,215.0,4.0,False,AS_NEW
20013002,Strombeek-Bever,1853,375000.0,HOUSE,19.0,160.0,FOR_SALE,False,False,False,3.0,,,True,TO_RENOVATE
20109339,Berendrecht,2040,375000.0,HOUSE,12.0,145.0,FOR_SALE,True,False,False,,358.0,,True,GOOD
20073001,GENT,9000,375000.0,APARTMENT_BLOCK,,135.0,FOR_SALE,False,False,False,,8.0,2.0,False,GOOD
20018950,Stabroek,2940,379000.0,TOWN_HOUSE,,160.0,FOR_SALE,False,False,False,20.0,120.0,2.0,False,AS_NEW
20010523,LIÈGE,4000,379000.0,HOUSE,,186.0,FOR_SALE,True,False,False,18.0,115.0,3.0,False,GOOD
20105828,Thimister-Clermont,4890,379000.0,VILLA,,246.0,FOR_SALE,True,False,True,,800.0,3.0,False,AS_NEW
20148296,BIERBEEK,3360,385000.0,HOUSE,,171.0,FOR_SALE,False,False,True,,,4.0,True,TO_BE_DONE_UP
11396661,RONSE,9600,385000.0,HOUSE,,347.0,FOR_SALE,False,False,True,,,2.0,True,TO_BE_DONE_UP
20003496,Liege,4020,389000.0,HOUSE,,220.0,FOR_SALE,True,False,False,,1308.0,4.0,False,AS_NEW
20066737,Oostende,8400,389000.0,TOWN_HOUSE,,264.0,FOR_SALE,False,False,True,6.0,39.0,2.0,False,GOOD
20061300,Galmaarden,1570,390000.0,VILLA,,200.0,FOR_SALE,True,False,False,25.0,400.0,4.0,True,TO_BE_DONE_UP
11404725,MESSANCY,6782,395000.0,HOUSE,,187.0,FOR_SALE,False,False,False,50.0,220.0,2.0,True,JUST_RENOVATED
20160713,KALKEN,9270,395000.0,HOUSE,,140.0,FOR_SALE,False,False,False,,,4.0,True,TO_RENOVATE
20019542,Merelbeke,9820,395000.0,HOUSE,14.0,133.0,FOR_SALE,False,False,False,,720.0,,True,GOOD
20070383,HEMIKSEM,2620,397000.0,HOUSE,,213.0,FOR_SALE,True,False,False,,,,True,AS_NEW
20071024,Destelbergen,9070,398000.0,HOUSE,13.0,221.0,FOR_SALE,True,False,False,25.0,170.0,,True,GOOD
20163167,Oudenaarde,9700,398000.0,HOUSE,17.0,144.0,FOR_SALE,False,False,False,,,,True,GOOD
11347955,MECHELEN,2800,399000.0,HOUSE,,170.0,FOR_SALE,True,False,False,,66.0,2.0,True,
11450112,Mechelen,2811,399000.0,HOUSE,1.0,157.0,FOR_SALE,False,False,False,,700.0,4.0,True,TO_RENOVATE
20171625,Gent,9000,399000.0,HOUSE,,138.0,FOR_SALE,True,False,False,39.0,,2.0,False,AS_NEW
11489171,Gentbrugge,9050,399000.0,HOUSE,14.0,132.0,FOR_SALE,False,False,False,30.0,30.0,,True,GOOD
20067875,STEKENE,9190,399000.0,HOUSE,,195.0,FOR_SALE,True,False,False,,286.0,3.0,True,AS_NEW
20155876,KIELDRECHT,9130,412500.0,VILLA,,810.0,FOR_SALE,False,False,False,,1884.0,4.0,True,TO_RENOVATE
11397495,Leuven,3018,415000.0,HOUSE,,112.0,FOR_SALE,False,False,False,11.0,185.0,2.0,False,JUST_RENOVATED
11167997,Nieuwrode,3221,415000.0,FARMHOUSE,9.0,104.0,FOR_SALE,False,False,False,,1600.0,,True,TO_RENOVATE
20127278,Pelt,3900,415000.0,HOUSE,,154.0,FOR_SALE,True,False,False,16.0,258.0,3.0,False,AS_NEW
20139076,Gentbrugge,9050,415000.0,HOUSE,14.0,130.0,FOR_SALE,False,False,False,12.0,195.0,,True,GOOD
20154269,Ronse,9600,415000.0,HOUSE,,145.0,FOR_SALE,False,False,False,16.0,100.0,3.0,False,AS_NEW
20025414,SAINT-NICOLAS,4420,419000.0,HOUSE,,211.0,FOR_SALE,True,False,False,40.0,300.0,4.0,True,GOOD
20060842,Strombeek-Bever,1853,420000.0,HOUSE,17.0,175.0,FOR_SALE,False,False,False,6.0,,,True,TO_RENOVATE
11481919,Liège,4000,425000.0,APARTMENT_BLOCK,,280.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20123637,aubange,6790,425000.0,HOUSE,,159.0,FOR_SALE,False,False,False,18.0,,3.0,False,GOOD
20158477,Brakel,9660,425000.0,HOUSE,18.0,205.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20105424,Schaerbeek,1030,429000.0,MIXED_USE_BUILDING,,257.0,FOR_SALE,False,False,False,,,2.0,False,TO_BE_DONE_UP
20162611,ATTERT,6717,440000.0,HOUSE,,167.0,FOR_SALE,True,False,False,,,4.0,True,GOOD
20161053,Antwerpen,2018,445000.0,HOUSE,,110.0,FOR_SALE,False,False,True,16.0,11.0,2.0,False,GOOD
20206687,Herent,3020,445000.0,HOUSE,,134.0,FOR_SALE,True,False,False,16.0,,1.0,False,AS_NEW
20031179,Nieuwpoort,8620,445000.0,HOUSE,1.0,295.0,FOR_SALE,False,False,False,,113.0,2.0,True,GOOD
11431194,Braine-l'Alleud,1420,449000.0,VILLA,14.0,145.0,FOR_SALE,True,False,False,30.0,756.0,4.0,False,GOOD
20055221,Boechout,2530,449000.0,HOUSE,,194.0,FOR_SALE,True,False,False,21.0,330.0,1.0,False,GOOD
20162607,Melle,9090,449000.0,HOUSE,14.0,209.0,FOR_SALE,True,False,False,25.0,820.0,,True,GOOD
20096247,Oosterzele,9860,449000.0,HOUSE,17.0,196.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20101024,Kapellen,2950,459000.0,HOUSE,,171.0,FOR_SALE,False,False,False,,550.0,3.0,False,GOOD
11196450,Braine-l'Alleud,1420,465000.0,HOUSE,15.0,144.0,FOR_SALE,True,False,False,27.0,202.0,2.0,False,AS_NEW
20137009,Gentbrugge,9050,469000.0,HOUSE,17.0,188.0,FOR_SALE,True,False,False,,289.0,,True,GOOD
